contrast,lead_h,patch_site,n_obs,mean_recovery,median_recovery,std_recovery
actual_vs_uniform_tp,6,dec_s0_pre_skip,14,0.4546436134125777,0.37115737227155265,0.37792457649219313
actual_vs_uniform_tp,6,dec_s1_post_skip,14,0.4989519807903116,0.5275465230166503,0.4973315766119947
actual_vs_uniform_tp,6,dec_s1_pre_skip,14,0.5030130179413507,0.6305093046033301,0.40041321132308216
actual_vs_uniform_tp,6,dec_s2_post_concat,14,0.4728206247539588,0.47808521057786485,0.4246092223081232
actual_vs_uniform_tp,6,dec_s2_pre_concat,14,0.4989519807903116,0.5275465230166503,0.4973315766119947
actual_vs_uniform_tp,6,enc_s0_skip,14,0.11625076670994154,0.10567417657281233,0.15736765991362675
actual_vs_uniform_tp,6,enc_s1_skip,14,0.0,0.0,0.0
actual_vs_uniform_tp,6,enc_s2_bottleneck,14,0.4546436134125777,0.37115737227155265,0.37792457649219313
actual_vs_uniform_tp,12,dec_s0_pre_skip,14,-1.7229439964806177,-1.312917933130699,1.8979244124380787
actual_vs_uniform_tp,12,dec_s1_post_skip,14,0.5467510042223249,0.055167173252279635,1.7172368011958696
actual_vs_uniform_tp,12,dec_s1_pre_skip,14,0.7378547590774279,0.062004989595929885,1.766712724137271
actual_vs_uniform_tp,12,dec_s2_post_concat,14,0.015123953951289959,0.1566869300911854,1.30907145649254
actual_vs_uniform_tp,12,dec_s2_pre_concat,14,0.5467510042223249,0.055167173252279635,1.7172368011958696
actual_vs_uniform_tp,12,enc_s0_skip,14,0.0817538133990727,-0.42142857142857143,1.704079034835868
actual_vs_uniform_tp,12,enc_s1_skip,14,0.0,0.0,0.0
actual_vs_uniform_tp,12,enc_s2_bottleneck,14,-1.7229439964806177,-1.312917933130699,1.8979244124380787
actual_vs_uniform_tp,24,dec_s0_pre_skip,14,1.8398718286377682,1.3468974406186707,2.256961658280462
actual_vs_uniform_tp,24,dec_s1_post_skip,14,1.5122978547063917,0.8510506617690659,1.6833808884222137
actual_vs_uniform_tp,24,dec_s1_pre_skip,14,0.7848401088852756,0.7091695820290922,1.5820495423560978
actual_vs_uniform_tp,24,dec_s2_post_concat,14,1.4247197144854467,1.0957466396612041,1.9126699922168622
actual_vs_uniform_tp,24,dec_s2_pre_concat,14,1.5122978547063917,0.8510506617690659,1.6833808884222137
actual_vs_uniform_tp,24,enc_s0_skip,14,0.5877450342242075,0.5852240277877471,1.410330250618691
actual_vs_uniform_tp,24,enc_s1_skip,14,0.0,0.0,0.0
actual_vs_uniform_tp,24,enc_s2_bottleneck,14,1.8398718286377682,1.3468974406186707,2.256961658280462
