target,init_time,stratum,tcwv,tcwv_pct,precip,precip_pct,month,resid_rms,resid_mean,resid_std
himalayas,2020-04-25T12:00:00,humid,15.666426658630373,84.58333333333333,4.519604772212915e-05,61.25000000000001,4,24.86403465270996,-13.10902214050293,21.108498573303223
himalayas,2020-07-30T12:00:00,humid,33.900146484375,81.85483870967742,0.0003380390407983,51.20967741935484,7,32.71285629272461,-9.581369876861572,31.203575134277344
himalayas,2020-07-09T12:00:00,extreme,35.914546966552734,97.98387096774194,0.000525613722857,70.96774193548387,7,44.25640869140625,-16.314494132995605,41.1382999420166
himalayas,2021-05-18T12:00:00,extreme,25.64596366882324,96.37096774193547,0.000235516752582,78.2258064516129,5,14.455453395843506,-1.930101990699768,14.070269107818604
himalayas,2021-02-27T12:00:00,extreme,11.208135604858398,96.46017699115043,0.000143259356264,94.69026548672566,2,25.868335723876953,-11.604302883148193,23.032410621643066
cascades_sierra,2021-02-27T00:00:00,low,4.095950126647949,26.991150442477878,6.321087857941166e-05,81.41592920353983,2,5.146158695220947,-4.408803820610046,2.6392500400543213
cascades_sierra,2023-03-09T00:00:00,low,3.732546806335449,12.096774193548388,5.20077628607396e-05,63.30645161290322,3,3.884497284889221,-3.0744733810424805,2.372701406478882
cascades_sierra,2021-12-30T00:00:00,low,4.577859401702881,20.161290322580644,4.172391345491633e-05,61.693548387096776,12,3.4371702671051025,-1.88523268699646,2.8608731031417847
cascades_sierra,2020-05-15T12:00:00,typical,9.258902549743652,43.95161290322581,5.9299559325154405e-06,47.983870967741936,5,9.766873359680176,-8.56534481048584,4.614611864089966
cascades_sierra,2022-10-10T00:00:00,typical,9.042074203491213,53.2258064516129,2.3077018340700303e-05,79.83870967741935,10,9.172286987304688,-8.540532350540161,3.3141828775405884
cascades_sierra,2020-02-17T00:00:00,typical,5.487164497375488,56.63716814159292,6.89485432303627e-06,63.71681415929204,2,8.192806482315063,-7.440619468688965,3.427539825439453
cascades_sierra,2020-08-16T12:00:00,humid,19.4320068359375,86.29032258064517,1.562494418294591e-07,47.17741935483871,8,8.733107566833496,-7.160921812057495,4.996618747711182
cascades_sierra,2022-05-26T12:00:00,humid,11.50894546508789,76.20967741935483,0.0,9.879032258064516,5,10.686209201812744,-9.560046195983888,4.774916887283325
cascades_sierra,2023-04-23T00:00:00,humid,9.483930587768556,84.16666666666667,6.062646662030602e-06,57.08333333333333,4,9.108829021453857,-8.501020908355713,3.2539583444595337
cascades_sierra,2021-08-01T12:00:00,extreme,23.03164291381836,95.96774193548389,5.455769496620633e-06,67.33870967741935,8,18.71575355529785,-17.14238452911377,7.509559631347656
cascades_sierra,2023-06-13T12:00:00,extreme,19.24723243713379,97.91666666666666,1.6457229321531486e-06,52.083333333333336,6,9.641374111175535,-7.908486366271973,5.511227607727051
cascades_sierra,2022-03-29T00:00:00,extreme,10.656744003295898,95.56451612903226,0.0002892416378017,89.11290322580645,3,4.186133861541748,-2.4054675102233887,3.3881431818008423
ticino,2023-05-04T12:00:00,low,10.641096115112305,20.56451612903226,7.922213626443408e-06,13.709677419354838,5,14.89336347579956,-1.2908695340156555,14.80452013015747
ticino,2022-06-25T12:00:00,low,14.82813835144043,21.25,8.992781658889726e-06,21.666666666666668,6,17.204256057739258,1.2649516463279724,17.155264854431152
ticino,2020-07-08T12:00:00,low,16.086549758911133,17.338709677419356,1.3748090168519411e-06,14.516129032258066,7,20.384922981262207,0.3322213888168335,20.298294067382812
ticino,2020-05-06T00:00:00,typical,14.046900749206545,55.24193548387096,0.0001515147159807,60.88709677419355,5,17.556267738342285,3.5918201208114624,17.17386531829834
ticino,2020-12-02T00:00:00,typical,7.176372528076172,43.14516129032258,4.529562284005806e-05,58.46774193548387,12,11.343918323516846,-1.148149490356445,11.278132438659668
ticino,2020-10-01T00:00:00,typical,12.76759147644043,42.33870967741936,9.848095032793935e-07,25.40322580645161,10,17.777080535888672,2.8085097074508667,17.443370819091797
ticino,2022-11-02T12:00:00,humid,12.64476203918457,85.41666666666666,1.819433964556083e-05,50.83333333333333,11,14.513745307922363,-3.3515437841415405,14.10265064239502
ticino,2023-09-15T12:00:00,humid,21.48245429992676,85.41666666666666,0.0002056836819974,76.25,9,21.213845252990723,3.025624126195908,20.8712739944458
ticino,2021-10-19T12:00:00,humid,16.629465103149414,79.83870967741935,1.3288062291394452e-05,42.33870967741936,10,12.853591442108154,-5.62832236289978,11.174336433410645
ticino,2023-08-14T00:00:00,extreme,29.791637420654297,98.79032258064515,9.15412456379272e-05,59.67741935483871,8,26.126192092895508,-2.641972780227661,25.990209579467773
ticino,2023-04-30T12:00:00,extreme,15.24953269958496,96.66666666666669,0.0004180734395049,90.41666666666669,4,16.503326416015625,2.2408043146133423,16.3247652053833
ticino,2023-11-13T12:00:00,extreme,15.568936347961426,95.0,2.040186336671468e-05,52.5,11,13.35561227798462,1.6790642738342285,13.249195098876953
pampas,2021-04-12T12:00:00,low,11.691375732421877,12.083333333333334,0.0,17.5,4,5.013625741004944,2.774655282497406,4.126890897750855
pampas,2021-03-21T12:00:00,low,20.255327224731445,26.61290322580645,4.204021479381481e-06,54.43548387096774,3,6.436155796051025,0.2717582583427429,6.349524736404419
pampas,2023-07-23T12:00:00,low,9.614838600158691,27.41935483870968,0.0,18.75,7,7.48824405670166,-5.351892173290253,4.06655490398407
pampas,2021-10-18T00:00:00,typical,15.449824333190918,50.403225806451616,2.225276875833515e-05,75.80645161290323,10,4.286885619163513,1.7423997521400452,3.7837167978286734
pampas,2023-03-02T12:00:00,typical,30.03427124023437,58.06451612903226,6.091190840606941e-08,35.483870967741936,3,3.5272529125213623,0.4631140828132629,3.49650776386261
pampas,2021-08-06T12:00:00,typical,13.243301391601562,54.83870967741935,1.1890657347635171e-08,51.20967741935484,8,5.180379867553711,-2.1897507905960083,4.694291830062866
pampas,2021-01-26T12:00:00,humid,37.001163482666016,83.87096774193549,4.109153087483719e-05,78.2258064516129,1,9.460949897766112,-5.527593612670898,7.675020933151245
pampas,2020-04-21T00:00:00,humid,22.64604949951172,72.08333333333333,-1.8626450382086542e-09,3.958333333333333,4,5.457397699356079,1.2355380803346634,5.2211997509002686
pampas,2022-07-09T12:00:00,humid,27.220680236816406,86.69354838709677,2.0579387637553737e-05,75.80645161290323,7,7.397089958190918,4.124242901802063,6.062907934188843
pampas,2023-12-15T00:00:00,extreme,42.8006477355957,95.56451612903226,3.99964555981569e-05,83.06451612903226,12,15.260011672973633,-11.571014881134031,9.159063339233398
