target,case_id,init_time,lead_h,qhat_sp,qhat_sp_meanmatched,qhat_sp_regional,qhat_tcwv,true,total,pattern,offset,total_tcwv,total_regional,case_key,stratum,tcwv,tcwv_pct,precip,precip_pct,resid_rms,resid_mean,resid_std,terrain,rain
alps_east,alps_east_2020022412_extreme,2020-02-24T12:00:00,6,4.462613582611084,4.453601837158203,4.459420680999756,4.453347682952881,4.435727119445801,-0.026886463165283203,-0.017874717712402344,-0.00901174545288086,-0.017620563507080078,-0.023693561553955078,alps_east|2020-02-24T12:00:00,extreme,15.027361869812012,97.34513274336284,,,11.673539638519289,-8.607169151306152,7.8685126304626465,mountain,unavailable
alps_east,alps_east_2020022412_extreme,2020-02-24T12:00:00,12,3.629340410232544,3.622918128967285,3.6229441165924072,3.627514123916626,3.603468894958496,-0.02587151527404785,-0.019449234008789062,-0.006422281265258789,-0.024045228958129883,-0.019475221633911133,alps_east|2020-02-24T12:00:00,extreme,15.027361869812012,97.34513274336284,,,11.673539638519289,-8.607169151306152,7.8685126304626465,mountain,unavailable
alps_east,alps_east_2020022412_extreme,2020-02-24T12:00:00,24,3.793975830078125,3.78385066986084,3.782986879348755,3.789203405380249,3.7739880084991455,-0.019987821578979492,-0.009862661361694336,-0.010125160217285156,-0.015215396881103516,-0.008998870849609375,alps_east|2020-02-24T12:00:00,extreme,15.027361869812012,97.34513274336284,,,11.673539638519289,-8.607169151306152,7.8685126304626465,mountain,unavailable
alps_east,alps_east_2020102900_typical,2020-10-29T00:00:00,6,4.569789409637451,4.565456390380859,4.564085483551025,4.570464134216309,4.558607578277588,-0.011181831359863281,-0.006848812103271484,-0.004333019256591797,-0.011856555938720703,-0.0054779052734375,alps_east|2020-10-29T00:00:00,typical,15.034673690795898,55.24193548387096,,,9.997965812683104,-8.003317832946777,5.986130714416504,mountain,unavailable
alps_east,alps_east_2020102900_typical,2020-10-29T00:00:00,12,4.821338176727295,4.814640045166016,4.813969135284424,4.818797588348389,4.812081813812256,-0.009256362915039062,-0.0025582313537597656,-0.006698131561279297,-0.0067157745361328125,-0.0018873214721679688,alps_east|2020-10-29T00:00:00,typical,15.034673690795898,55.24193548387096,,,9.997965812683104,-8.003317832946777,5.986130714416504,mountain,unavailable
alps_east,alps_east_2020102900_typical,2020-10-29T00:00:00,24,5.006729602813721,4.996849060058594,4.99860143661499,5.006678104400635,4.999207973480225,-0.007521629333496094,0.0023589134216308594,-0.009880542755126953,-0.007470130920410156,0.000606536865234375,alps_east|2020-10-29T00:00:00,typical,15.034673690795898,55.24193548387096,,,9.997965812683104,-8.003317832946777,5.986130714416504,mountain,unavailable
alps_east,alps_east_2021010712_low,2021-01-07T12:00:00,6,2.128371238708496,2.1260557174682617,2.125417470932007,2.1266472339630127,2.121066093444824,-0.007305145263671875,-0.0049896240234375,-0.002315521240234375,-0.0055811405181884766,-0.004351377487182617,alps_east|2021-01-07T12:00:00,low,4.931312561035156,18.951612903225808,,,9.403468132019045,-8.184073448181152,4.630286455154419,mountain,unavailable
alps_east,alps_east_2021010712_low,2021-01-07T12:00:00,12,2.036118507385254,2.035162210464477,2.034370183944702,2.036074638366699,2.0280628204345703,-0.008055686950683594,-0.0070993900299067825,-0.0009562969207768113,-0.008011817932128906,-0.006307363510131836,alps_east|2021-01-07T12:00:00,low,4.931312561035156,18.951612903225808,,,9.403468132019045,-8.184073448181152,4.630286455154419,mountain,unavailable
alps_east,alps_east_2021010712_low,2021-01-07T12:00:00,24,2.046414852142334,2.043928384780884,2.0435259342193604,2.0445311069488525,2.0396296977996826,-0.006785154342651367,-0.004298686981201172,-0.0024864673614501953,-0.004901409149169922,-0.0038962364196777344,alps_east|2021-01-07T12:00:00,low,4.931312561035156,18.951612903225808,,,9.403468132019045,-8.184073448181152,4.630286455154419,mountain,unavailable
alps_east,alps_east_2021080312_typical,2021-08-03T12:00:00,6,7.528139114379883,7.518739223480225,7.519217967987059,7.515966892242432,7.520143032073975,-0.007996082305908203,0.00140380859375,-0.009399890899658203,0.004176139831542969,0.0009250640869158389,alps_east|2021-08-03T12:00:00,typical,20.719457626342773,43.54838709677419,,,13.924697399139404,-8.549226760864258,10.821969032287598,mountain,unavailable
alps_east,alps_east_2021080312_typical,2021-08-03T12:00:00,12,6.64047908782959,6.629889965057373,6.630298137664795,6.631237506866455,6.627151012420654,-0.013328075408935547,-0.00273895263671875,-0.010589122772216797,-0.004086494445800781,-0.003147125244140625,alps_east|2021-08-03T12:00:00,typical,20.719457626342773,43.54838709677419,,,13.924697399139404,-8.549226760864258,10.821969032287598,mountain,unavailable
alps_east,alps_east_2021080312_typical,2021-08-03T12:00:00,24,7.766750335693359,7.75403356552124,7.75577974319458,7.75737714767456,7.751253604888916,-0.01549673080444336,-0.0027799606323242188,-0.01271677017211914,-0.006123542785643643,-0.0045261383056640625,alps_east|2021-08-03T12:00:00,typical,20.719457626342773,43.54838709677419,,,13.924697399139404,-8.549226760864258,10.821969032287598,mountain,unavailable
alps_east,alps_east_2022022712_low,2022-02-27T12:00:00,6,1.810905933380127,1.8036596775054927,1.8023042678833008,1.808491945266724,1.7996795177459717,-0.011226415634155273,-0.00398015975952104,-0.007246255874634233,-0.008812427520752397,-0.0026247501373291016,alps_east|2022-02-27T12:00:00,low,3.7091572284698486,11.061946902654867,,,11.40076780319214,-10.686842441558838,3.9655237197875977,mountain,unavailable
alps_east,alps_east_2022022712_low,2022-02-27T12:00:00,12,1.58497416973114,1.5768811702728271,1.5768184661865234,1.5816935300827026,1.5658806562423706,-0.01909351348876931,-0.011000514030456543,-0.008092999458312766,-0.01581287384033203,-0.010937809944152832,alps_east|2022-02-27T12:00:00,low,3.7091572284698486,11.061946902654867,,,11.40076780319214,-10.686842441558838,3.9655237197875977,mountain,unavailable
