target,case_id,case_key,init_time,stratum,terrain,tcwv_resid_mean_t0,tcwv_resid_mean_t1,tcwv_resid_mean,tcwv_resid_rms_t0,tcwv_resid_rms_t1,tcwv_resid_rms,tcwv_slope_t0,tcwv_slope_t1,tcwv_intercept_t0,tcwv_intercept_t1
aquitaine_basin,aquitaine_basin_2020122612_low,aquitaine_basin|2020-12-26T12:00:00,2020-12-26T12:00:00,low,flat,-5.085982322692871,-5.1624908447265625,-5.124236583709717,5.3869171142578125,5.654098987579346,5.522124199854142,5.911994302100988,5.90302552004132,7.652877899852229,7.994408324309159
aquitaine_basin,aquitaine_basin_2021072700_typical,aquitaine_basin|2021-07-27T00:00:00,2021-07-27T00:00:00,typical,flat,-0.6033115386962891,-5.463672161102295,-3.033491849899292,3.9440643787384033,7.375216960906982,5.913944074984273,5.804062356902242,5.831581665284446,9.401839847690729,8.846795031788353
aquitaine_basin,aquitaine_basin_2022021712_extreme,aquitaine_basin|2022-02-17T12:00:00,2022-02-17T12:00:00,extreme,flat,-4.921278953552246,-7.640854358673096,-6.281066656112671,5.637889862060547,8.085098266601562,6.969742322257283,5.931687472004635,5.928238855105523,7.285767781446268,7.406707060240703
aquitaine_basin,aquitaine_basin_2022033100_humid,aquitaine_basin|2022-03-31T00:00:00,2022-03-31T00:00:00,humid,flat,3.3762600421905518,5.023055076599121,4.199657559394836,4.255591869354248,5.728220462799072,5.045917747493711,5.915720921752848,5.9377137330016945,7.8522930623733265,7.534569142345653
aquitaine_basin,aquitaine_basin_2022040112_low,aquitaine_basin|2022-04-01T12:00:00,2022-04-01T12:00:00,low,flat,-1.585767149925232,-1.7225666046142578,-1.6541668772697449,2.192936420440674,2.36971378326416,2.283036745070838,5.914347026961101,5.907122866450759,7.73507943423826,7.806993965623707
aquitaine_basin,aquitaine_basin_2022102700_humid,aquitaine_basin|2022-10-27T00:00:00,2022-10-27T00:00:00,humid,flat,-0.9884471893310547,1.8697658777236938,0.4406593441963196,4.718559265136719,4.971839427947998,4.846854074340688,5.895799662032074,5.909414400367259,7.793534501924107,7.511267056191696
aquitaine_basin,aquitaine_basin_2022123100_extreme,aquitaine_basin|2022-12-31T00:00:00,2022-12-31T00:00:00,extreme,flat,-1.057438850402832,-2.2175586223602295,-1.6374987363815308,3.9206202030181885,3.5129618644714355,3.722375843298538,5.857573019998911,5.884171794389412,8.371006935668863,7.976920089517922
aquitaine_basin,aquitaine_basin_2023093012_humid,aquitaine_basin|2023-09-30T12:00:00,2023-09-30T12:00:00,humid,flat,-1.478951334953308,-0.4487108886241913,-0.9638311117887497,6.904482364654541,4.531735420227051,5.83988452979877,5.847316758519238,5.840734095442107,8.368822371501585,8.689025297144198
aquitaine_basin,aquitaine_basin_2023102100_typical,aquitaine_basin|2023-10-21T00:00:00,2023-10-21T00:00:00,typical,flat,15.461027145385742,9.207435607910156,12.33423137664795,15.81415843963623,9.741042137145996,13.133459351434633,5.857295921671061,5.878221197245747,8.317389373939521,8.060735336081004
aquitaine_basin,aquitaine_basin_2023121712_low,aquitaine_basin|2023-12-17T12:00:00,2023-12-17T12:00:00,low,flat,-6.093685150146484,-6.468049049377441,-6.280867099761963,6.770331382751465,6.7604146003723145,6.765374808582172,5.877339542268671,5.868665215584738,7.835435701482215,8.160110636348811
atlas,atlas_2020041600_typical,atlas|2020-04-16T00:00:00,2020-04-16T00:00:00,typical,mountain,-9.180375099182129,-8.092886924743652,-8.63663101196289,13.028761863708496,12.208845138549805,12.625461086992349,5.843541948028618,5.859498944658999,8.266480929840373,8.014475309593928
atlas,atlas_2020090912_low,atlas|2020-09-09T12:00:00,2020-09-09T12:00:00,low,mountain,-7.453212261199951,-10.535154342651367,-8.99418330192566,13.358707427978516,14.552227020263672,13.968220634633827,5.889070242420276,5.885272195950803,8.027531752868947,8.277121933740782
atlas,atlas_2020091200_typical,atlas|2020-09-12T00:00:00,2020-09-12T00:00:00,typical,mountain,-7.390209674835205,-8.022599220275879,-7.706404447555542,13.099542617797852,14.372081756591797,13.750540913245212,5.859061309332047,5.877819286631563,8.314030927217782,7.908308357294749
atlas,atlas_2020110312_typical,atlas|2020-11-03T12:00:00,2020-11-03T12:00:00,typical,mountain,-9.987086296081543,-10.447188377380371,-10.217137336730957,13.310994148254395,13.213613510131836,13.262393208052634,5.870506838874773,5.864078707003176,8.116887628859592,8.223159935553124
atlas,atlas_2021122000_humid,atlas|2021-12-20T00:00:00,2021-12-20T00:00:00,humid,mountain,-3.7228548526763916,-7.087300777435303,-5.405077815055847,9.88653564453125,12.005437850952148,10.997138833434391,5.884948128245369,5.908729283259902,7.403880305675838,7.128373147137982
atlas,atlas_2022080712_low,atlas|2022-08-07T12:00:00,2022-08-07T12:00:00,low,mountain,1.332345962524414,-2.4341070652008057,-0.5508805513381958,11.857573509216309,11.938216209411621,11.897963182602448,5.839428277700198,5.827969086069728,8.98515376100521,9.36649833971948
atlas,atlas_2022110912_humid,atlas|2022-11-09T12:00:00,2022-11-09T12:00:00,humid,mountain,-10.251579284667969,-10.011099815368652,-10.13133955001831,12.994750022888184,12.83803653717041,12.916630951743471,5.872736051199187,5.863535559694134,8.350326212945697,8.556873446531215
atlas,atlas_2023021612_extreme,atlas|2023-02-16T12:00:00,2023-02-16T12:00:00,extreme,mountain,-6.850600719451904,-6.266749382019043,-6.558675050735474,11.185261726379395,11.575167655944824,11.381884425499122,5.905435420969321,5.905855826731935,7.790535462986296,7.802499601991963
atlas,atlas_2023062100_extreme,atlas|2023-06-21T00:00:00,2023-06-21T00:00:00,extreme,mountain,-9.318359375,-4.5074052810668945,-6.912882328033447,18.158273696899414,17.8724308013916,18.01591916059295,5.831058483104142,5.844066912695793,9.227977348943691,8.871908654164432
