case_id,target,scale,region_kind,perturb_timestep,mode,model,target_var,mask_center_lat,mask_center_lon,pooled_saliency,magnitude,perturb_level_hpa,plus_clip_frac,minus_clip_frac,plus_realized_frac,minus_realized_frac,pair_asymmetry,actual_target_score,plus_target_score,minus_target_score,plus_target_delta,minus_target_delta,signed_target_response,common_target_response,mean_abs_target_delta,output_opposite_sign,stage_name,family,stage_index,n_blocks,plus_delta_rms_mean,minus_delta_rms_mean,contrast_rms_mean,common_rms_mean,signed_cosine_mean,contrast_share_mean
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,q850,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,5.677609920501709,5.678555011749268,5.676424503326416,0.0009450912475585938,-0.0011854171752929688,0.0010652542114257812,-0.0001201629638671875,0.0010652542114257812,True,enc_s0,encoder,0,6,0.005652606642494599,0.005856109783053398,0.005597708436350028,0.00133730909631898,0.9012787913394597,0.8066969873233131
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,q850,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,5.677609920501709,5.678555011749268,5.676424503326416,0.0009450912475585938,-0.0011854171752929688,0.0010652542114257812,-0.0001201629638671875,0.0010652542114257812,True,enc_s1,encoder,1,10,0.003544666338711977,0.0033258694456890225,0.002954415115527809,0.0016539868840482086,0.5771680256412463,0.6677492357437778
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,q850,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,5.677609920501709,5.678555011749268,5.676424503326416,0.0009450912475585938,-0.0011854171752929688,0.0010652542114257812,-0.0001201629638671875,0.0010652542114257812,True,enc_s2,encoder,2,8,0.0016030351689551026,0.0014771357091376558,0.0013384137710090727,0.0007643523786100559,0.5239265129277685,0.63660659226274
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,q850,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,5.677609920501709,5.678555011749268,5.676424503326416,0.0009450912475585938,-0.0011854171752929688,0.0010652542114257812,-0.0001201629638671875,0.0010652542114257812,True,dec_s0,decoder,0,8,0.002045401750365272,0.0018978212174260989,0.0016179571393877268,0.0011273273703409359,0.3613047107804969,0.5908780652222944
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,q850,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,5.677609920501709,5.678555011749268,5.676424503326416,0.0009450912475585938,-0.0011854171752929688,0.0010652542114257812,-0.0001201629638671875,0.0010652542114257812,True,dec_s1,decoder,1,10,0.0038012156495824457,0.0033412638120353224,0.0027544119860976935,0.0022844602470286192,0.20524943722347194,0.5485584193204077
andes_2020-03-25T12:00:00,andes,local,low_near,t1,q850_trace,precip_zwd,q850,-42.52252252252252,275.54529172445586,2.205087639595149e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,5.677609920501709,5.678555011749268,5.676424503326416,0.0009450912475585938,-0.0011854171752929688,0.0010652542114257812,-0.0001201629638671875,0.0010652542114257812,True,dec_s2,decoder,2,6,0.012672259627530972,0.011875090344498554,0.010735746938735247,0.005961772209654252,0.6068635055461237,0.6428666239763512
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,5.677609920501709,7.380545616149902,4.023077487945557,1.7029356956481934,-1.6545324325561523,1.6787340641021729,0.024201631546020508,1.6787340641021729,True,enc_s0,encoder,0,6,0.013301804040869078,0.013961351942270994,0.013216427993029356,0.003353792397926251,0.8828214705868785,0.7972311833092999
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,5.677609920501709,7.380545616149902,4.023077487945557,1.7029356956481934,-1.6545324325561523,1.6787340641021729,0.024201631546020508,1.6787340641021729,True,enc_s1,encoder,1,10,0.007813177537173033,0.007417445769533515,0.006954018073156476,0.0030145209515467287,0.7162829369147615,0.7132569645755604
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,5.677609920501709,7.380545616149902,4.023077487945557,1.7029356956481934,-1.6545324325561523,1.6787340641021729,0.024201631546020508,1.6787340641021729,True,enc_s2,encoder,2,8,0.003377785818884149,0.0030558449507225305,0.0029446684930007905,0.0013048479886492714,0.6947714156526068,0.6929937494951133
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,5.677609920501709,7.380545616149902,4.023077487945557,1.7029356956481934,-1.6545324325561523,1.6787340641021729,0.024201631546020508,1.6787340641021729,True,dec_s0,decoder,0,8,0.0044766780629288405,0.004026420821901411,0.003847451414912939,0.0018224723025923595,0.6601566928442548,0.6791160058788854
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,5.677609920501709,7.380545616149902,4.023077487945557,1.7029356956481934,-1.6545324325561523,1.6787340641021729,0.024201631546020508,1.6787340641021729,True,dec_s1,decoder,1,10,0.006286329217255115,0.00592501547653228,0.00542982907500118,0.0027972535928711293,0.6315130491567887,0.6617160122643255
andes_2020-03-25T12:00:00,andes,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,-35.02252252252252,288.04529172445586,0.0002186853380408138,1.0,850,0.0,0.008353808353808353,1.0,0.9939236383230915,0.006076361676908491,5.677609920501709,7.380545616149902,4.023077487945557,1.7029356956481934,-1.6545324325561523,1.6787340641021729,0.024201631546020508,1.6787340641021729,True,dec_s2,decoder,2,6,0.026269808722039063,0.025116315732399624,0.024217291735112667,0.008601858125378689,0.8274828259651689,0.737904219086236
